source,target,link_type,weight,source_type,source_country,target_type,target_country
2032s,âtoppyâ,membership,0.9137973,event,,,
2032s,âstagâ,partnership,0.94193834,event,,,
Laura Jimenez,Debra Davis,family_relationship,0.89602715,person,Country_271835,person,Country_271835
687028,414,membership,0.8887514,political_organization,,political_organization,
687028,28422,membership,0.9467102,political_organization,,political_organization,
687028,43185,membership,0.8734687,political_organization,,political_organization,
b8567859-bf54-49fd-8332-5775e19c65af,Amanda Mckenzie,partnership,0.84722596,location,,person,Oceanus
b8567859-bf54-49fd-8332-5775e19c65af,Aquacultureâ,partnership,0.93116504,location,,,
b8567859-bf54-49fd-8332-5775e19c65af,425887173,family_relationship,0.8984746,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,2262,family_relationship,0.89816225,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,2262,partnership,0.8081828,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,2751,membership,0.9164245,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,47679,family_relationship,0.8143497,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,Frederick Taylor,family_relationship,0.8406777,location,,person,Country_271835
b8567859-bf54-49fd-8332-5775e19c65af,755,partnership,0.95013326,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,44956,family_relationship,0.85510385,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,3404599,family_relationship,0.9219998,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,ae88562c-5c39-4c15-b128-b4f67f5e5812,family_relationship,0.8585999,location,,location,
b8567859-bf54-49fd-8332-5775e19c65af,255â273,partnership,0.8015429,location,,,
b8567859-bf54-49fd-8332-5775e19c65af,0715f2ea-3d11-4eaa-a0c4-fb3290896531,family_relationship,0.84395957,location,,location,
b8567859-bf54-49fd-8332-5775e19c65af,551,family_relationship,0.9082307,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,897,ownership,0.8574912,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,hours,membership,0.8930595,location,,movement,
b8567859-bf54-49fd-8332-5775e19c65af,water,family_relationship,0.893028,location,,vessel,
b8567859-bf54-49fd-8332-5775e19c65af,Tshikwea Corp Marine sanctuary,membership,0.83209026,location,,company,Marebak
b8567859-bf54-49fd-8332-5775e19c65af,Rybachit Limited Liability Company,membership,0.8531698,location,,company,Marebak
b8567859-bf54-49fd-8332-5775e19c65af,102642,membership,0.9423782,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,David Weber,ownership,0.89996046,location,,person,Country_271835
b8567859-bf54-49fd-8332-5775e19c65af,Brian Wolfe,membership,0.81463,location,,person,Country_271835
b8567859-bf54-49fd-8332-5775e19c65af,Frank Guzman,membership,0.8626833,location,,person,Country_271835
b8567859-bf54-49fd-8332-5775e19c65af,DOFâs Long Xing,membership,0.8318721,location,,,
b8567859-bf54-49fd-8332-5775e19c65af,2ad4f7ea-6f93-4a11-ace7-d7a4234bb991,membership,0.8765087,location,,location,
b8567859-bf54-49fd-8332-5775e19c65af,Chinook,partnership,0.8749863,location,,vessel,
b8567859-bf54-49fd-8332-5775e19c65af,518,family_relationship,0.8166661,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,DOFâs,ownership,0.8473304,location,,,
b8567859-bf54-49fd-8332-5775e19c65af,43685541,ownership,0.8189799,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,dec69ea4-1c0c-4b31-b6fe-7d0c7e4b8fd9,family_relationship,0.8128039,location,,location,
b8567859-bf54-49fd-8332-5775e19c65af,Trevor Brown,membership,0.8389432,location,,person,Country_271835
b8567859-bf54-49fd-8332-5775e19c65af,Kimberly Roberts,membership,0.9400762,location,,person,Country_271835
b8567859-bf54-49fd-8332-5775e19c65af,6731,family_relationship,0.9034239,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,89035,family_relationship,0.8919015,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,4877,family_relationship,0.94101536,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,7505050,family_relationship,0.8097614,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,75399,family_relationship,0.89599574,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,235866056,family_relationship,0.82098466,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,dup98,family_relationship,0.8141556,location,,,
b8567859-bf54-49fd-8332-5775e19c65af,morningâs,ownership,0.88136256,location,,event,
b8567859-bf54-49fd-8332-5775e19c65af,Anna Thomas MD,ownership,0.80444807,location,,person,Country_271835
b8567859-bf54-49fd-8332-5775e19c65af,SIMPComplianceGuide,membership,0.92940617,location,,,
b8567859-bf54-49fd-8332-5775e19c65af,3506021,membership,0.87315637,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,Dana Knapp,membership,0.9309625,location,,person,Islavaria
b8567859-bf54-49fd-8332-5775e19c65af,âAwachaâ,family_relationship,0.8778794,location,,,
b8567859-bf54-49fd-8332-5775e19c65af,Brandon Hughes,family_relationship,0.82451063,location,,person,Country_271835
b8567859-bf54-49fd-8332-5775e19c65af,950296,family_relationship,0.8422315,location,,political_organization,
b8567859-bf54-49fd-8332-5775e19c65af,22 Raptor,partnership,0.8814281,location,,,
b8567859-bf54-49fd-8332-5775e19c65af,46901627,family_relationship,0.82834584,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,3887,partnership,0.87973267,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,John Brown,membership,0.9558124,location,,person,Country_746165
b8567859-bf54-49fd-8332-5775e19c65af,55674,membership,0.84521955,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,âbracatinga,membership,0.9539715,location,,,
b8567859-bf54-49fd-8332-5775e19c65af,meridaâ,family_relationship,0.9696862,location,,,
b8567859-bf54-49fd-8332-5775e19c65af,8251198,membership,0.81126064,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,Nagaland Sea Ltd. Liability Co &,membership,0.81595045,location,,,
b8567859-bf54-49fd-8332-5775e19c65af,8269,membership,0.84960026,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,Vanessa Chandler,membership,0.97343135,location,,person,Arreciviento
b8567859-bf54-49fd-8332-5775e19c65af,558,membership,0.8990863,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,e678510b-947d-455a-8eb0-44d1009682ec,membership,0.8872657,location,,location,
b8567859-bf54-49fd-8332-5775e19c65af,three-hour,family_relationship,0.94445705,location,,movement,
b8567859-bf54-49fd-8332-5775e19c65af,months,membership,0.8649194,location,,movement,
b8567859-bf54-49fd-8332-5775e19c65af,353,membership,0.81513214,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,6780,partnership,0.8109308,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,60197861,membership,0.8802337,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,Christopher Cunningham,membership,0.9410915,location,,person,Oceanus
b8567859-bf54-49fd-8332-5775e19c65af,Faroe Islands Shrimp Shark,family_relationship,0.83036757,location,,company,Rio Isla
b8567859-bf54-49fd-8332-5775e19c65af,Faroe Islands Shrimp Shark,partnership,0.9676321,location,,company,Rio Isla
b8567859-bf54-49fd-8332-5775e19c65af,979893388,family_relationship,0.84869397,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,Sonia Fisheries Pvt,family_relationship,0.8764826,location,,,
b8567859-bf54-49fd-8332-5775e19c65af,341411,membership,0.8336055,location,,organization,
b8567859-bf54-49fd-8332-5775e19c65af,Playa del Cielo Kga,family_relationship,0.8596057,location,,company,Rio Isla
b8567859-bf54-49fd-8332-5775e19c65af,Playa del Cielo Kga,membership,0.8877038,location,,company,Rio Isla
b8567859-bf54-49fd-8332-5775e19c65af,Mar del Oeste Pic,ownership,0.8702752,location,,company,Vesperlandia
b8567859-bf54-49fd-8332-5775e19c65af,Mar del Oeste Pic,membership,0.81436753,location,,company,Vesperlandia
b8567859-bf54-49fd-8332-5775e19c65af,png xi  Line,partnership,0.93826866,location,,company,Country_628643
b8567859-bf54-49fd-8332-5775e19c65af,SeaSpray Wave SRL Solutions,partnership,0.8110135,location,,,
b8567859-bf54-49fd-8332-5775e19c65af,SeaSpray Wave SRL Solutions,membership,0.8278672,location,,,
b8f8208c-0388-484e-a700-b4c265170827,SeaSpray Wave SRL Solutions,membership,0.80321574,location,,,
Kelly Mccarthy,79538,partnership,0.81018,person,Country_271835,organization,
Kelly Mccarthy,Amanda Mckenzie,family_relationship,0.8831047,person,Country_271835,person,Oceanus
Kelly Mccarthy,Danielle Camacho,family_relationship,0.8637494,person,Country_271835,person,Country_271835
Kelly Mccarthy,âHe,partnership,0.892221,person,Country_271835,event,
Frederick Taylor,Playa del Cielo Kga,family_relationship,0.80226517,person,Country_271835,company,Rio Isla
Joy Anderson,911,partnership,0.8929569,person,Country_271835,organization,
3eed159b-e98e-4f8a-98c2-c34341435411,Jeremy Norris,membership,0.90954226,location,,person,Country_271835
Curtis Grant,Ocean Fisheries Llc,membership,0.8388765,person,Country_271835,,
Curtis Grant,SeaSpray Wave SRL Solutions,membership,0.8084579,person,Country_271835,,
4f533d76-17d7-4b95-86b5-106503c99b0c,3404599,family_relationship,0.8089085,location,,organization,
Laura Ballard,Timothy Reeves,family_relationship,0.94886005,person,Country_271835,person,Country_271835
Laura Ballard,7845,family_relationship,0.922387,person,Country_271835,political_organization,
Laura Ballard,3404599,family_relationship,0.89548033,person,Country_271835,organization,
e3431d4d-79df-4da9-b8cb-a4d05a8aa474,526269,membership,0.8945955,location,,organization,
39c767d3-a9b4-41f4-8a5d-e14b6c20a2d2,290834957,family_relationship,0.88423955,location,,organization,
Sarah Sandoval,6043477,family_relationship,0.88448584,person,Country_271835,organization,
Raymond Howell,457009514,membership,0.8123792,person,Country_271835,organization,
Raymond Howell,99575926,membership,0.8759907,person,Country_271835,organization,
Jason Huff,Elizabeth Welch,family_relationship,0.8824466,person,Country_271835,person,Country_712875
FishEye International,Federated,membership,0.7268,organization,,,
FishEye International,Yu gan BV Investment,membership,0.6098,organization,,,
FishEye International,58623386,membership,0.4758,organization,,organization,
FishEye International,Seabreeze Foods Ltd. Corporation United,membership,0.1315,organization,,,
FishEye International,83,membership,0.4487,organization,,organization,
FishEye International,48,membership,0.9495,organization,,organization,
FishEye International,Mitsubishi,membership,0.5134,organization,,,
FishEye International,Mar de la Vida OJSC,membership,0.4604,organization,,,
FishEye International,8814,membership,0.4789,organization,,organization,
FishEye International,903311212,ownership,0.4353,organization,,organization,
FishEye International,Lake Mweru A/S Carriers,membership,0.1874,organization,,,
FishEye International,Tamil Nadu Ltd. Liability Co Express,membership,1.5664,organization,,company,Country_271835
FishEye International,Logistics,membership,0.8777,organization,,,
FishEye International,C Express,membership,0.9249,organization,,,
FishEye International,Welding,membership,0.4386,organization,,,
FishEye International,Supreme GmbH & Co. KG Consulting,membership,0.7404,organization,,,
FishEye International,Congo Rapids  Marine sanctuary GmbH & Co. KG Marine sanctuary,membership,0.2507,organization,,company,Country_271835
FishEye International,Conduct Joint,membership,0.4922,organization,,,
FishEye International,âGenev,membership,0.2374,organization,,,
FishEye International,80 Percent Arms,membership,0.93,organization,,,
FishEye International,Turkish Sword Ltd Export,membership,0.6235,organization,,company,Country_271835
FishEye International,Officer Pleads Guilty,membership,0.665,organization,,,
FishEye International,Oceanfront Oasis Inc Carriers,membership,0.4461,organization,,,
AquaFresh Foods CJSC -,6780,family_relationship,0.8366579,company,Country_286580,organization,
Ancla Azul Company Solutions,245,family_relationship,0.84313625,,,organization,
Ancla Azul Company Solutions,551,family_relationship,0.9333543,,,organization,
Ancla Azul Company Solutions,Ryan Perez,family_relationship,0.85607153,,,person,Country_271835
Ancla Azul Company Solutions,dd3f2822-2964-4d18-92c2-7a6db4b4a9e5,family_relationship,0.8759605,,,location,
Ancla Azul Company Solutions,6567453,family_relationship,0.9196004,,,organization,
Ancla Azul Company Solutions,Gerald Washington,membership,0.8959766,,,person,Country_271835
Ancla Azul Company Solutions,Mar de la Vida OJSC,membership,0.9002734,,,,
Ancla Azul Company Solutions,Jessica Kelly,membership,0.8948628,,,person,Country_271835
Ancla Azul Company Solutions,Jon White,membership,0.89380264,,,person,Polarisdom
Ancla Azul Company Solutions,âHe,membership,0.94233364,,,event,
Ancla Azul Company Solutions,33681303,membership,0.8835466,,,organization,
Ancla Azul Company Solutions,60017,membership,0.92063236,,,organization,
Ancla Azul Company Solutions,Mar del Oeste Pic,family_relationship,0.92363864,,,company,Vesperlandia
Guessl,Federated,partnership,0.83203876,,,,
Federated,Tamil Nadu S.p.A.,ownership,0.85525656,,,,
Federated,Guessl,membership,0.809118,,,,
Federated,USCGC,ownership,0.8234544,,,vessel,
Federated,âtotal,membership,0.9456855,,,event,
Federated,ParÃ¡âs,membership,0.83457977,,,event,
Federated,f64e747e-13de-4628-b939-92a8ff4eb03f,ownership,0.81183654,,,location,
Federated,114d2882-b620-4098-bb56-d865bbb85339,membership,0.85501623,,,location,
Federated,Christopher Moore,membership,0.82330275,,,person,Country_271835
Federated,West Bengal SRL Marine conservation,partnership,0.8901875,,,,
Federated,958085,ownership,0.7552,,,organization,
Federated,23990411,ownership,0.5469,,,organization,
Federated,1354,ownership,0.244,,,organization,
Federated,sh rn y Corporation,ownership,0.4262,,,,
Federated,Mar del Oeste Pic,ownership,0.86851835,,,company,Vesperlandia
FinestSea Ltd. Corporation Enterprises,653,family_relationship,0.90160483,,,organization,
Icelandic Shrimp Corporation Transport,7691,membership,0.8372477,,,organization,
Icelandic Shrimp Corporation Transport,341,membership,0.83765,,,organization,
Icelandic Shrimp Corporation Transport,1094345,membership,0.8088909,,,organization,
Icelandic Shrimp Corporation Transport,5680682,membership,0.89700896,,,organization,
Icelandic Shrimp Corporation Transport,95064,membership,0.8557841,,,organization,
Icelandic Shrimp Corporation Transport,665,membership,0.86563426,,,organization,
Icelandic Shrimp Corporation Transport,Faurtil FÃ¡brica Urnas TietÃª,ownership,0.9485238,,,,
Icelandic Shrimp Corporation Transport,Nile Crocodile Deep-sea Oyj Brothers,ownership,0.84850895,,,,
Icelandic Shrimp Corporation Transport,ea6a6547-c93b-4f17-b037-200fa894289c,membership,0.84739953,,,location,
Lake Mweru A/S Carriers,8950,ownership,0.85614806,,,organization,
Lake Mweru A/S Carriers,Mar del Oeste Pic,membership,0.88059336,,,company,Vesperlandia
Playa de la Felicidad Oyj Cargo,âpair,membership,0.9634464,,,,
